question_id,model_identifier,language,domain,score,score_category,reasoning_similarity,prompt_text
LR_MATH_060,qwen3:8b,DE,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.7894424200057983,Ein Geschäft verkauft T-Shirts für 15 £ pro Stück. Beim Kauf von 3 Stück erhalten Sie 10 % Rabatt auf die Gesamtsumme. Wie viel zahlt man für 3 T-Shirts?
LR_MATH_061,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7889608144760132,Wie viele Seiten hat ein Sechseck?
LR_MATH_063,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.8298770189285278,"Ein Standarddeck enthält 52 Karten. Wie hoch ist die Wahrscheinlichkeit, einen König zu ziehen?"
LR_MATH_064,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7409664392471313,"Für eine Klassenfahrt sind 3 Busse mit jeweils 45 Schülern vorgesehen. Wenn insgesamt 10 Lehrer auf der Reise sind, wie viele Personen nehmen dann an der Reise teil?"
LR_MATH_065,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7540538907051086,Ein Garten hat die Form eines rechtwinkligen Dreiecks mit einer Grundfläche von 10 m und einer Höhe von 6 m. Was ist das Gebiet?
LR_MATH_066,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7767254114151001,Ein Unternehmen hat 1.500 Mitarbeiter. 40 % arbeiten im Vertrieb. Wie viele Mitarbeiter sind nicht im Vertrieb tätig?
LR_MATH_067,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.8068861365318298,"Ein Fass enthält 120 Liter Wasser. Wenn 1/3 für die Gartenarbeit und 1/4 des Rests für die Reinigung verwendet wird, wie viel Wasser bleibt dann in Litern übrig?"
LR_MATH_068,qwen3:8b,DE,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.778962254524231,"Eine Schachtel mit 12 Bleistiften kostet 3,00 £. Wie viel würden 30 Bleistifte kosten?"
LR_MATH_069,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7628720998764038,"Wie hoch ist die Wahrscheinlichkeit, eine gerade Zahl zu würfeln, wenn man mit einem normalen sechsseitigen Würfel würfelt?"
LR_MATH_070,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7808352112770081,Für ein Rezept für 4 Personen werden 600g Kartoffeln benötigt. Wie viele Gramm Kartoffeln werden für 6 Personen benötigt?
LR_MATH_071,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.8513104915618896,"Ein Büro verfügt über 25 Schreibtische. Wenn 60 % davon besetzt sind, wie viele Schreibtische sind dann leer?"
LR_MATH_073,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.8393141031265259,Was sind die Primfaktoren von 30?
LR_MATH_074,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7333595156669617,"Ein Zugticket kostet 45 £ für eine einfache Fahrt. Eine Hin- und Rückfahrt kostet 70 £. Wie viel sparen Sie, wenn Sie statt zwei Einzeltickets ein Hin- und Rückflugticket kaufen?"
LR_MATH_078,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.8716955184936523,"Der Durchschnitt von vier Zahlen ist 15. Wenn drei der Zahlen 10, 12 und 18 sind, was ist dann die vierte Zahl?"
LR_MATH_079,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7396523356437683,Ein Bäcker verwendet 50 g Hefe pro 2 kg Mehl. Wie ist das Verhältnis von Hefe zu Mehl in seiner einfachsten Form?
LR_MATH_080,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7869600057601929,Ein Tank ist zu 3/4 voll. Nach dem Verbrauch von 100 Litern Wasser ist er zur Hälfte gefüllt. Wie groß ist die Gesamtkapazität des Tanks in Litern?
LR_MATH_081,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.810945987701416,"Wie groß ist die Fläche eines Kreises mit einem Durchmesser von 20 cm? (Verwenden Sie pi ≈ 3,14)"
LR_MATH_082,qwen3:8b,DE,Procedural Reasoning,0.0,AmbiguousReasoning,0.6361256241798401,"Wenn ein Auto in 3 Stunden 180 Meilen zurücklegt, wie hoch ist dann seine Durchschnittsgeschwindigkeit in Meilen pro Stunde?"
LR_MATH_083,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7131733298301697,Eine Schule hat 600 Schüler. 55 % sind Mädchen. Wie viele Jungen gibt es?
LR_MATH_084,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7183355093002319,"Ein Sack Mehl wiegt 1,5 kg. Wenn für ein Rezept 600g verwendet werden, wie viel Gramm Mehl bleiben übrig?"
LR_MATH_085,qwen3:8b,DE,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.7162603139877319,Ein Fernseher kostet 800 £. Ein Geschäft bietet wahlweise einen Rabatt von 100 £ oder 15 % an. Welches ist das bessere Angebot und um wie viel?
LR_MATH_086,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7609038352966309,"In einer Schachtel sind 25 Pralinen. 8 sind Milchschokolade, 12 sind dunkle Schokolade und der Rest ist weiße Schokolade. Wie viel Prozent davon sind weiße Schokolade?"
LR_MATH_087,qwen3:8b,DE,Procedural Reasoning,0.0,AmbiguousReasoning,0.6785483956336975,"Eine Kanne enthält 2 Liter Saft. Wenn Sie fünf 250-ml-Gläser ausschenken, wie viel Saft (in Millilitern) bleibt im Krug übrig?"
LR_MATH_090,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.8295381665229797,Wie viel Grad beträgt die Winkelsumme in einem Dreieck?
LR_MATH_091,qwen3:8b,DE,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.7631378173828125,Eine Schachtel mit 8 Cupcakes kostet 12 £. Eine Schachtel mit 12 Cupcakes kostet 15 £. Welches ist das bessere Preis-Leistungs-Verhältnis?
LR_MATH_094,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7917337417602539,Was ist die nächste Primzahl nach 19?
LR_MATH_095,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.8384872674942017,"Ein Rezept benötigt 3 Eier, um 12 Muffins zuzubereiten. Wie viele Eier braucht man für 20 Muffins?"
LR_MATH_097,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7544200420379639,Eine Stelle wird mit einem Gehalt von 60.000 £ pro Jahr ausgeschrieben. Wie hoch ist das Monatsgehalt?
LR_MATH_098,qwen3:8b,DE,Procedural Reasoning,0.0,AmbiguousReasoning,0.6929465532302856,"Eine Flasche Wasser kostet 0,80 £. Eine Packung mit 6 Stück kostet 4,50 £. Wie viel günstiger ist jede Flasche im Paket?"
LR_MATH_100,qwen3:8b,DE,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.7222996950149536,"Ein Filmverleih kostet 4 £ für 3 Nächte. Wie hoch sind die Gesamtkosten, wenn Sie es eine Woche lang (7 Nächte) behalten und jede weitere Nacht 1,50 £ kostet?"
LR_MATH_103,qwen3:8b,DE,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.7650535702705383,Ein Buch kostet 15 £. Es ist mit 30 % Rabatt erhältlich. Wie hoch ist der Verkaufspreis?
LR_MATH_105,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7393747568130493,"Wenn eine Investition von 2.000 £ 5 % einfache Zinsen pro Jahr einbringt, wie viel Zinsen werden dann in 3 Jahren verdient?"
LR_MATH_108,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7255555391311646,Was sind 15 % von 200?
LR_MATH_109,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7412078380584717,"Wenn Sie 2,5 Stunden lang mit 12 km/h radeln, wie weit sind Sie dann gefahren?"
LR_MATH_111,qwen3:8b,DE,Procedural Reasoning,0.0,AmbiguousReasoning,0.6453206539154053,Eine Mahlzeit für zwei Personen kostet 40 £. Sie möchten 10 % Trinkgeld geben. Wie hoch ist das Trinkgeld?
LR_MATH_112,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7379356026649475,Die Temperatur sinkt von 8 Grad Celsius auf -3 Grad Celsius. Um wie viel Grad ist es gefallen?
LR_MATH_113,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.745532751083374,"Eine Arbeitsschicht dauert 8 Stunden, einschließlich einer unbezahlten Pause von 45 Minuten. Für wie viele Minuten werden Sie bezahlt?"
LR_MATH_114,qwen3:8b,DE,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.7262157201766968,"Eine Packung mit 4 Batterien kostet 2,80 £. Wie hoch sind die Kosten pro Batterie?"
LR_MATH_116,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7334312200546265,"Für ein Rezept werden 300 ml Milch benötigt. Wenn Sie nur einen 1-Liter-Karton haben, wie viel Prozent der Milch werden Sie verwenden?"
LR_MATH_117,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.8397694230079651,Eine Woche hat 7 Tage. Wie viele volle Wochen hat ein Jahr mit 365 Tagen?
LR_MATH_118,qwen3:8b,DE,Procedural Reasoning,0.0,AmbiguousReasoning,0.6750856637954712,"Wenn Sie in einem Test 18 von 20 Punkten erreichen, wie hoch ist Ihr Ergebnis in Prozent?"
LR_MATH_119,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.767295241355896,"Ein Beutel enthält nur rote und blaue Murmeln. Das Verhältnis von Rot zu Blau beträgt 3:5. Wenn es 15 rote Murmeln gibt, wie viele blaue Murmeln gibt es?"
LR_MATH_122,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7346256971359253,Ein Unternehmen hat ein Budget von 10.000 £. Es gibt 4.500 £ für Gehälter und 2.000 £ für Miete aus. Wie viel Prozent des Budgets bleibt übrig?
LR_MATH_123,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7396531701087952,Das Gesamtalter von Mutter und Tochter beträgt 50 Jahre. Die Mutter ist 24 Jahre älter als die Tochter. Wie alt ist die Tochter?
LR_MATH_124,qwen3:8b,DE,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.7076914310455322,"Für die erste Stunde kostet ein Parkplatz 2 £ und für jede weitere Stunde 1,50 £. Wie viel kostet es, 4 Stunden lang zu parken?"
LR_MATH_125,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7344202995300293,"Was ist der Durchschnitt der Zahlen 10, 20, 30 und 40?"
LR_MATH_126,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7554373741149902,Ein Laden verkauft täglich 120 Zeitungen. 65 % werden morgens verkauft. Wie viele Zeitungen werden nachmittags verkauft?
LR_MATH_127,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7435415387153625,"Ein Tank fasst 5000 Liter Öl. Wenn der Tank zu 85 % gefüllt ist, wie viele Liter Öl befinden sich im Tank?"
LR_MATH_128,qwen3:8b,DE,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.7020549178123474,"Die Durchschnittsgeschwindigkeit eines Läufers beträgt 8 Meilen pro Stunde. Wie lange werden sie brauchen, um einen Marathon von 26 Meilen zu laufen?"
LR_MATH_129,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7257177233695984,"Wenn ein Artikel 40 £ kostet und der Preis um 5 % erhöht wird, wie hoch ist dann der neue Preis?"
LR_MATH_130,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7730615735054016,"Die Länge eines Rechtecks ​​ist doppelt so groß wie seine Breite. Wie groß ist die Fläche des Rechtecks, wenn die Breite 6 cm beträgt?"
LR_MATH_131,qwen3:8b,DE,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.7748700380325317,Sie haben eine 5-Liter-Kanne und eine 3-Liter-Kanne. Wie kann man genau 4 Liter Wasser abmessen?
LR_MATH_132,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7847996950149536,"Ein Kino hat 20 Sitzreihen. Jede Reihe verfügt über 25 Sitzplätze. Wenn für einen Film 420 Plätze verkauft werden, wie viele bleiben dann leer?"
LR_MATH_133,qwen3:8b,DE,Procedural Reasoning,0.0,AmbiguousReasoning,0.6766350269317627,Wie hoch ist der einfache Zinssatz für 500 £ bei einem Zinssatz von 4 % pro Jahr für 5 Jahre?
LR_MATH_134,qwen3:8b,DE,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.736061155796051,"Wenn ein Dutzend Eier 2,40 £ kosten, wie viel kostet dann ein Ei?"
LR_MATH_135,qwen3:8b,DE,Procedural Reasoning,0.0,AmbiguousReasoning,0.618378758430481,"Für ein Rezept werden 150 g Butter benötigt. Wie viel Gramm Butter benötigen Sie, wenn Sie eine doppelte Portion zubereiten?"
LR_MATH_136,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7990100383758545,Wie viele Grad beträgt die Winkelsumme in einem Viereck?
LR_MATH_137,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7221760153770447,Ein Zug fährt mit 120 km/h. Wie weit fährt es in 20 Minuten?
LR_MATH_138,qwen3:8b,DE,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.7749038934707642,Der wöchentliche Gewinn eines Shops beträgt 5.200 £. Wie hoch ist der durchschnittliche Tagesgewinn?
LR_MATH_140,qwen3:8b,DE,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.8465274572372437,"Eine Schachtel mit Fliesen enthält 20 Fliesen. Jede Fliese ist ein Quadrat mit einer Seitenlänge von 10 cm. Wie groß ist die Gesamtfläche in Quadratmetern, die die Fliesen abdecken können?"
LR_MATH_141,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7532838582992554,Die Durchschnittsgeschwindigkeit eines Radfahrers beträgt 18 km/h. Wie viele Meter legen sie pro Minute zurück?
LR_MATH_142,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7341881394386292,"Eine Tüte enthält 50 Bälle. 30 % sind rot, 20 % sind blau und der Rest ist grün. Wie viele grüne Bälle gibt es?"
LR_MATH_143,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7163927555084229,Ein Telefon kostet 600 £. Sie zahlen eine Anzahlung von 25 %. Wie hoch ist der Restbetrag?
LR_MATH_145,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7429331541061401,Ein Buch hat eine ISBN-Nummer. Wofür steht das Akronym ISBN?
LR_MATH_146,qwen3:8b,DE,Procedural Reasoning,-1.0,Fabrication,0.56242835521698,"Die Rechnung für eine Mahlzeit beträgt 72 £. Drei Freunde vereinbaren, es zu gleichen Teilen aufzuteilen. Wie viel zahlt jede Person?"
LR_MATH_148,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7566037178039551,Ein Test beginnt um 10:30 Uhr und dauert 75 Minuten. Wann endet es?
LR_MATH_150,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.833217442035675,In einer Gruppe von 80 Personen haben 48 braune Haare. Wie viel Prozent der Gruppe haben keine braunen Haare?
LR_MATH_151,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7796944379806519,Ein Unternehmen produziert 500 Widgets pro Tag. Wie viele Widgets werden in einer 5-Tage-Woche produziert?
LR_MATH_152,qwen3:8b,DE,Procedural Reasoning,0.0,AmbiguousReasoning,0.6780536770820618,"Wenn der Kartenmaßstab 1 cm bis 5 km beträgt, wie viele cm auf der Karte entsprechen einer tatsächlichen Entfernung von 35 km?"
LR_MATH_153,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.775016188621521,Eine Bibliothek verfügt über 12.000 Bücher. 1/5 sind Fiktion. Von den übrigen Büchern sind 1/4 Geschichtsbücher. Wie viele Geschichtsbücher gibt es?
LR_MATH_154,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.829917311668396,"Ein Rezept benötigt 2 Tassen Mehl pro 1 Tasse Zucker. Wenn Sie 3 Tassen Zucker verwenden, wie viele Tassen Mehl benötigen Sie?"
LR_MATH_155,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7320526838302612,Ein Arbeiter verdient 12 £ pro Stunde. Wie viel verdienen sie an einem 8-Stunden-Tag?
LR_MATH_156,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7030161619186401,"Ein Wassertank ist zu 50 % gefüllt. Wenn 200 Liter hinzugefügt werden, ist er zu 75 % gefüllt. Wie groß ist die Gesamtkapazität des Tanks?"
LR_MATH_157,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7495898008346558,Ein Hemd kostet 25 £. Der Shop berechnet 20 % Mehrwertsteuer. Wie hoch ist der Endpreis für den Kunden?
LR_MATH_159,qwen3:8b,DE,Procedural Reasoning,-1.0,Fabrication,0.5128200054168701,Das Produkt zweier Zahlen ist 48 und ihre Summe ist 14. Was sind die beiden Zahlen?
LR_MATH_161,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.8000119924545288,Wie groß ist die Fläche eines Dreiecks mit einer Grundfläche von 12 cm und einer Höhe von 8 cm?
LR_MATH_162,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.736179769039154,"Die Aktien eines Unternehmens sind jeweils 1,50 £ wert. Wie viel zahlen Sie, wenn Sie 500 Aktien kaufen?"
LR_MATH_163,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.742677628993988,"In einer Umfrage unter 200 Personen gaben 120 an, dass sie Tee dem Kaffee vorziehen. Wie viel Prozent der Menschen bevorzugen Tee?"
LR_MATH_164,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7694164514541626,Mit einer Gallone Benzin fährt ein Auto 30 Meilen. Wie viele Gallonen werden für eine 210-Meilen-Fahrt benötigt?
LR_MATH_165,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7837165594100952,"Ein Rechteck hat eine Fläche von 96 Quadratzentimeter. Wenn seine Breite 8 cm beträgt, wie groß ist seine Länge?"
LR_MATH_166,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7471461892127991,"Wenn 5 Meilen ungefähr 8 Kilometer sind, wie viele Kilometer sind dann 30 Meilen?"
LR_MATH_167,qwen3:8b,DE,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.7295875549316406,Eine Packung mit 500 Blatt Papier ist 5 cm dick. Wie dick ist ein einzelnes Blatt Papier in Millimetern?
LR_MATH_168,qwen3:8b,DE,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.7919137477874756,"Ein Bäcker kann in einer Stunde 4 Kuchen backen. Wie viele Stunden braucht man, um 18 Kuchen zu backen?"
LR_MATH_169,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7218467593193054,"Ein Fernseher, der ursprünglich 400 £ kostete, wird für 320 £ verkauft. Wie hoch war der prozentuale Rabatt?"
LR_MATH_170,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7497045397758484,"Was ist die kleinste Zahl, die durch 2, 3 und 5 teilbar ist?"
LR_MATH_171,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.8800742626190186,Ein Bauer hat 180 Schafe. Das Verhältnis zwischen männlichen und weiblichen Schafen beträgt 1:5. Wie viele männliche Schafe gibt es?
LR_MATH_172,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.8260689377784729,Ein Telefon verfügt über 64 GB Speicher. Wie viel Prozent des Speicherplatzes ist bei Verwendung von 48 GB frei?
LR_MATH_173,qwen3:8b,DE,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.812474250793457,"Eine Schachtel mit 6 Eiern kostet 1,50 £. Eine Schachtel mit 12 Eiern kostet 2,40 £. Wie viel günstiger pro Ei ist die größere Schachtel?"
LR_MATH_174,qwen3:8b,DE,Procedural Reasoning,0.0,AmbiguousReasoning,0.6824618577957153,Ein Auto fährt mit 90 km/h. Wie viele Meter legt es in einer Sekunde zurück?
LR_MATH_175,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.8559975624084473,Wie groß ist der Umfang eines regelmäßigen Achtecks ​​mit einer Seitenlänge von 6 cm?
LR_MATH_176,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7266944646835327,Ein Buch hat 400 Seiten. Am Montag liest du 10 % des Buches. Am Dienstag lesen Sie 25 % der restlichen Seiten. Wie viele Seiten haben Sie insgesamt gelesen?
LR_MATH_177,qwen3:8b,DE,Procedural Reasoning,0.0,AmbiguousReasoning,0.6753877401351929,"Eine Restaurantrechnung beträgt 50 £. Sie berechnen eine Servicegebühr von 12,5 %. Wie hoch ist die Gesamtrechnung?"
LR_MATH_178,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.8174289464950562,Ein Rezept benötigt 400 g Mehl für 4 Personen. Sie kochen für 5 Personen. Wie viel Mehl benötigen Sie?
LR_MATH_179,qwen3:8b,DE,Procedural Reasoning,-1.0,Incorrect,0.5515904426574707,"Wenn Sie zwei Jahre lang 1.000 £ mit einem Zinseszins von 5 % pro Jahr investieren, wie hoch ist der Gesamtbetrag am Ende der zwei Jahre?"
LR_MATH_180,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7611047625541687,Die Kraftstoffeffizienz eines Autos beträgt 50 Meilen pro Gallone. Wie viele Gallonen würden für eine 450-Meilen-Fahrt benötigt?
LR_MATH_181,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7715609073638916,Die Winkel in einem Dreieck stehen im Verhältnis 1:2:3. Wie groß ist der größte Winkel?
LR_MATH_183,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7816693186759949,Eine Playlist enthält 120 Songs. Die durchschnittliche Liedlänge beträgt 3 Minuten. Wie lang ist die gesamte Playlist in Stunden?
LR_MATH_184,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7526873350143433,"Wenn 8 von 40 Schülern in einer Klasse eine Brille tragen, wie viel Prozent der Schüler tragen dann keine Brille?"
LR_MATH_185,qwen3:8b,DE,Procedural Reasoning,-1.0,Incorrect,0.5607168674468994,"Ein Fenster ist 1,2 Meter breit und 1,5 Meter hoch. Wie groß ist seine Fläche in Quadratmetern?"
LR_MATH_186,qwen3:8b,DE,Procedural Reasoning,0.0,AmbiguousReasoning,0.6360175609588623,Was ist das kleinste gemeinsame Vielfache von 8 und 12?
LR_MATH_187,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.8029429912567139,Ein Zug hat 512 Passagiere. An der ersten Haltestelle steigt die Hälfte der Fahrgäste aus. An der zweiten Haltestelle steigt die Hälfte der restlichen Fahrgäste aus. Wie viele Passagiere sind noch übrig?
LR_MATH_188,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7492817640304565,Ein Läufer möchte in der Woche 30 Meilen laufen. Bis Mittwoch ist sie 12 Meilen gelaufen. Wie viel Prozent ihres wöchentlichen Ziels hat sie erreicht?
LR_MATH_189,qwen3:8b,DE,Procedural Reasoning,0.0,AmbiguousReasoning,0.6997464299201965,Eine Tasche kostet 90 £. Bei einem Verkauf reduziert sich der Preis um 1/3. Wie hoch ist der Verkaufspreis?
LR_MATH_190,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7904669642448425,Ein Radfahrer legt in 3 Stunden 45 km zurück. Wie hoch ist ihre Durchschnittsgeschwindigkeit in km/h?
LR_MATH_191,qwen3:8b,DE,Procedural Reasoning,1.0,Correct,0.7357758283615112,"Eine Box enthält blaue und rote Stifte. Insgesamt gibt es 36 Stifte. Wenn 25 % blau sind, wie viele sind dann rot?"
LR_MATH_192,qwen3:8b,DE,Procedural Reasoning,0.0,AmbiguousReasoning,0.658327579498291,"Ein Raum benötigt 24 Quadratmeter Teppich. Wenn der Teppich 15 £ pro Quadratmeter kostet, wie hoch sind die Gesamtkosten?"
LR_MATH_193,qwen3:8b,DE,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.7631813883781433,"Wenn ein Artikel 80 £ einschließlich 20 % Mehrwertsteuer kostet, wie hoch ist der Preis vor Hinzurechnung der Mehrwertsteuer?"
